DATETIME,TEMP_AIR,UMIDADE_REL,KW,KW2
2019-10-04 22:00:00,18.5,77.0,779.52,77.952
2019-10-04 23:00:00,18.4,77.0,756.0,75.6
2019-10-05 00:00:00,18.1,78.0,697.2,69.72
2019-10-05 01:00:00,17.8,79.0,690.48,69.048
2019-10-05 02:00:00,18.0,79.0,695.52,69.55199999999999
2019-10-05 03:00:00,17.9,78.0,682.08,68.208
2019-10-05 04:00:00,17.6,80.0,678.72,67.872
2019-10-05 05:00:00,17.4,81.0,678.72,67.872
2019-10-05 06:00:00,17.2,82.0,682.08,68.208
2019-10-05 07:00:00,19.6,73.0,678.72,67.872
2019-10-05 08:00:00,22.0,59.0,707.28,70.72800000000002
2019-10-05 09:00:00,24.4,49.0,720.72,72.072
2019-10-05 10:00:00,27.8,38.0,772.8,77.28
2019-10-05 11:00:00,29.4,31.0,801.36,80.13600000000002
2019-10-05 12:00:00,30.7,26.0,838.32,83.83200000000002
2019-10-05 13:00:00,32.0,22.0,836.64,83.664
2019-10-05 14:00:00,31.6,22.0,834.96,83.49600000000002
2019-10-05 15:00:00,33.4,18.0,823.2,82.32
2019-10-05 16:00:00,32.6,19.0,831.6,83.16
2019-10-05 17:00:00,31.9,19.0,811.44,81.14399999999998
2019-10-05 18:00:00,28.0,35.0,821.52,82.152
2019-10-05 19:00:00,26.2,43.0,798.0,79.8
2019-10-05 20:00:00,24.1,56.0,771.12,77.112
2019-10-05 21:00:00,21.2,75.0,747.6,74.76
2019-10-05 22:00:00,20.6,77.0,759.36,75.936
2019-10-05 23:00:00,20.1,76.0,754.32,75.432
2019-10-06 00:00:00,19.5,77.0,744.24,74.42399999999998
2019-10-06 01:00:00,19.5,74.0,740.88,74.08800000000002
2019-10-06 02:00:00,19.5,75.0,734.16,73.416
2019-10-06 03:00:00,19.2,76.0,727.44,72.744
2019-10-06 04:00:00,19.2,75.0,714.0,71.4
2019-10-06 05:00:00,19.0,75.0,705.6,70.56
2019-10-06 06:00:00,18.6,76.0,715.68,71.568
2019-10-06 07:00:00,18.8,74.0,698.88,69.888
2019-10-06 08:00:00,19.4,73.0,693.84,69.384
2019-10-06 09:00:00,20.8,69.0,740.88,74.08800000000002
2019-10-06 10:00:00,23.3,58.0,744.24,74.42399999999998
2019-10-06 11:00:00,22.8,61.0,719.04,71.904
2019-10-06 12:00:00,22.8,60.0,756.0,75.6
2019-10-06 13:00:00,21.8,64.0,757.68,75.768
2019-10-06 14:00:00,22.1,63.0,764.4,76.44
2019-10-06 15:00:00,21.6,64.0,756.0,75.6
2019-10-06 16:00:00,20.5,67.0,747.6,74.76
2019-10-06 17:00:00,19.2,73.0,719.04,71.904
2019-10-06 18:00:00,17.8,81.0,734.16,73.416
2019-10-06 19:00:00,18.1,76.0,739.2,73.92
2019-10-06 20:00:00,17.8,78.0,732.48,73.248
2019-10-06 21:00:00,17.7,80.0,675.36,67.536
2019-10-06 22:00:00,17.6,80.0,672.0,67.2
2019-10-06 23:00:00,17.6,82.0,651.84,65.184
2019-10-07 00:00:00,17.2,87.0,641.76,64.176
2019-10-07 01:00:00,17.2,87.0,608.16,60.816
2019-10-07 02:00:00,17.0,89.0,655.2,65.52
2019-10-07 03:00:00,17.1,88.0,630.0,63.0
2019-10-07 04:00:00,16.7,89.0,624.96,62.496
2019-10-07 05:00:00,17.0,90.0,636.72,63.672
2019-10-07 06:00:00,17.1,89.0,616.56,61.65600000000001
2019-10-07 07:00:00,17.2,88.0,616.56,61.65600000000001
2019-10-07 08:00:00,18.0,85.0,475.44,47.544
2019-10-07 09:00:00,18.4,82.0,8.4,0.84
2019-10-07 10:00:00,19.2,79.0,468.72,46.872
2019-10-07 11:00:00,19.7,77.0,468.72,46.872
2019-10-07 12:00:00,20.2,74.0,485.52,48.552
2019-10-07 13:00:00,20.2,74.0,472.08,47.208
2019-10-07 14:00:00,19.8,76.0,477.12,47.712
2019-10-07 15:00:00,19.3,78.0,465.36,46.536
2019-10-07 16:00:00,18.9,78.0,475.44,47.544
2019-10-07 17:00:00,18.6,79.0,470.4,47.04
2019-10-07 18:00:00,17.5,81.0,517.44,51.744
2019-10-07 19:00:00,16.9,81.0,505.68,50.56800000000001
2019-10-07 20:00:00,16.9,81.0,502.32,50.232
2019-10-07 21:00:00,16.8,81.0,485.52,48.552
2019-10-07 22:00:00,16.7,83.0,495.6,49.56
2019-10-07 23:00:00,16.6,84.0,487.2,48.72
2019-10-08 00:00:00,17.0,81.0,482.16,48.216
2019-10-08 01:00:00,16.8,82.0,472.08,47.208
2019-10-08 02:00:00,16.8,83.0,490.56,49.056
2019-10-08 03:00:00,16.7,82.0,482.16,48.216
2019-10-08 04:00:00,16.6,83.0,477.12,47.712
2019-10-08 05:00:00,16.7,83.0,478.8,47.88
2019-10-08 06:00:00,16.8,83.0,472.08,47.208
2019-10-08 07:00:00,17.2,81.0,455.28,45.528
2019-10-08 08:00:00,17.6,81.0,472.08,47.208
2019-10-08 09:00:00,18.2,80.0,450.24,45.024
2019-10-08 10:00:00,18.8,77.0,462.0,46.2
2019-10-08 11:00:00,19.3,74.0,475.44,47.544
2019-10-08 12:00:00,18.2,81.0,482.16,48.216
2019-10-08 13:00:00,18.5,82.0,475.44,47.544
2019-10-08 14:00:00,18.8,79.0,467.04,46.70399999999999
2019-10-08 15:00:00,18.4,79.0,483.84,48.38399999999999
2019-10-08 16:00:00,17.6,86.0,462.0,46.2
2019-10-08 17:00:00,17.7,86.0,478.8,47.88
2019-10-08 18:00:00,17.3,86.0,527.52,52.752
2019-10-08 19:00:00,17.1,88.0,504.0,50.4
2019-10-08 20:00:00,17.1,89.0,487.2,48.72
2019-10-08 21:00:00,17.1,88.0,500.64,50.06399999999999
2019-10-08 22:00:00,17.0,89.0,480.48,48.048
2019-10-08 23:00:00,16.9,89.0,495.6,49.56
2019-10-09 00:00:00,16.9,89.0,467.04,46.70399999999999
2019-10-09 01:00:00,16.8,89.0,480.48,48.048
2019-10-09 02:00:00,16.6,90.0,487.2,48.72
2019-10-09 03:00:00,16.6,90.0,488.88,48.88800000000001
2019-10-09 04:00:00,16.6,89.0,475.44,47.544
2019-10-09 05:00:00,16.7,89.0,470.4,47.04
2019-10-09 06:00:00,16.8,88.0,463.68,46.368
2019-10-09 07:00:00,17.0,88.0,477.12,47.712
2019-10-09 08:00:00,17.4,87.0,487.2,48.72
2019-10-09 09:00:00,18.2,83.0,498.96,49.896
2019-10-09 10:00:00,18.4,81.0,483.84,48.38399999999999
2019-10-09 11:00:00,20.6,74.0,492.24,49.224
2019-10-09 12:00:00,21.0,72.0,493.92,49.392
2019-10-09 13:00:00,19.9,76.0,490.56,49.056
2019-10-09 14:00:00,18.9,79.0,495.6,49.56
2019-10-09 15:00:00,19.0,77.0,522.48,52.24800000000001
2019-10-09 16:00:00,17.8,80.0,505.68,50.56800000000001
2019-10-09 17:00:00,17.6,82.0,510.72,51.072
2019-10-09 18:00:00,17.6,82.0,534.24,53.424
2019-10-09 19:00:00,17.5,82.0,517.44,51.744
2019-10-09 20:00:00,17.3,83.0,502.32,50.232
2019-10-09 21:00:00,17.3,83.0,497.28,49.728
2019-10-09 22:00:00,17.4,82.0,493.92,49.392
2019-10-09 23:00:00,17.5,82.0,498.96,49.896
2019-10-10 00:00:00,17.3,82.0,485.52,48.552
2019-10-10 01:00:00,17.1,82.0,473.76,47.37600000000001
2019-10-10 02:00:00,17.1,82.0,483.84,48.38399999999999
2019-10-10 03:00:00,16.9,82.0,475.44,47.544
2019-10-10 04:00:00,16.7,84.0,478.8,47.88
2019-10-10 05:00:00,16.8,83.0,482.16,48.216
2019-10-10 06:00:00,16.8,84.0,482.16,48.216
2019-10-10 07:00:00,17.4,81.0,462.0,46.2
2019-10-10 08:00:00,18.9,76.0,467.04,46.70399999999999
2019-10-10 09:00:00,21.0,66.0,462.0,46.2
2019-10-10 10:00:00,22.4,62.0,504.0,50.4
2019-10-10 11:00:00,24.2,56.0,818.16,81.816
2019-10-10 12:00:00,25.2,50.0,838.32,83.83200000000002
2019-10-10 13:00:00,26.9,45.0,848.4,84.84
2019-10-10 14:00:00,27.8,41.0,851.76,85.176
2019-10-10 15:00:00,29.1,37.0,853.44,85.344
2019-10-10 16:00:00,25.1,59.0,789.6,78.96
2019-10-10 17:00:00,21.9,70.0,777.84,77.78399999999998
2019-10-10 18:00:00,20.5,77.0,809.76,80.976
2019-10-10 19:00:00,19.5,81.0,779.52,77.952
2019-10-10 20:00:00,19.0,81.0,826.56,82.656
2019-10-10 21:00:00,19.0,84.0,781.2,78.12
2019-10-10 22:00:00,19.2,82.0,766.08,76.608
2019-10-10 23:00:00,19.2,80.0,705.6,70.56
2019-10-11 00:00:00,19.3,79.0,703.92,70.392
2019-10-11 01:00:00,19.1,80.0,710.64,71.064
2019-10-11 02:00:00,18.2,83.0,680.4,68.04
2019-10-11 03:00:00,18.0,85.0,673.68,67.368
2019-10-11 04:00:00,17.8,85.0,672.0,67.2
2019-10-11 05:00:00,17.8,86.0,643.44,64.344
2019-10-11 06:00:00,17.9,87.0,643.44,64.344
2019-10-11 07:00:00,18.1,86.0,643.44,64.344
2019-10-11 08:00:00,19.9,78.0,635.04,63.504
2019-10-11 09:00:00,21.8,68.0,635.04,63.504
2019-10-11 10:00:00,24.9,60.0,836.64,83.664
2019-10-11 11:00:00,26.7,51.0,858.48,85.848
2019-10-11 12:00:00,27.7,45.0,892.08,89.208
2019-10-11 13:00:00,28.8,41.0,900.48,90.04799999999999
2019-10-11 14:00:00,31.1,30.0,892.08,89.208
2019-10-11 15:00:00,31.1,28.0,903.84,90.384
2019-10-11 16:00:00,26.6,52.0,831.6,83.16
2019-10-11 17:00:00,23.5,65.0,831.6,83.16
2019-10-11 18:00:00,22.4,70.0,866.88,86.68799999999997
2019-10-11 19:00:00,21.9,73.0,855.12,85.512
2019-10-11 20:00:00,22.3,69.0,836.64,83.664
2019-10-11 21:00:00,22.3,66.0,772.8,77.28
2019-10-11 22:00:00,22.0,68.0,734.16,73.416
2019-10-11 23:00:00,21.6,73.0,727.44,72.744
2019-10-12 00:00:00,21.2,74.0,693.84,69.384
2019-10-12 01:00:00,21.1,72.0,670.32,67.032
2019-10-12 02:00:00,20.7,73.0,645.12,64.512
2019-10-12 03:00:00,20.3,74.0,646.8,64.68
2019-10-12 04:00:00,20.0,77.0,624.96,62.496
2019-10-12 05:00:00,19.4,80.0,618.24,61.824
2019-10-12 06:00:00,19.7,80.0,626.64,62.664
2019-10-12 07:00:00,22.1,71.0,666.96,66.696
2019-10-12 08:00:00,23.8,63.0,672.0,67.2
2019-10-12 09:00:00,26.8,51.0,813.12,81.312
2019-10-12 10:00:00,28.6,43.0,828.24,82.824
2019-10-12 11:00:00,30.0,32.0,845.04,84.50399999999998
2019-10-12 12:00:00,31.4,30.0,848.4,84.84
2019-10-12 13:00:00,31.0,30.0,851.76,85.176
2019-10-12 14:00:00,32.1,25.0,870.24,87.024
2019-10-12 15:00:00,31.5,26.0,920.64,92.064
2019-10-12 16:00:00,30.3,32.0,880.32,88.03200000000002
2019-10-12 17:00:00,29.6,34.0,858.48,85.848
2019-10-12 18:00:00,28.0,35.0,858.48,85.848
2019-10-12 19:00:00,27.4,33.0,851.76,85.176
2019-10-12 20:00:00,26.0,40.0,821.52,82.152
2019-10-12 21:00:00,25.0,44.0,803.04,80.304
2019-10-12 22:00:00,24.7,47.0,710.64,71.064
2019-10-12 23:00:00,23.9,53.0,678.72,67.872
2019-10-13 00:00:00,22.7,59.0,678.72,67.872
2019-10-13 01:00:00,22.4,59.0,672.0,67.2
2019-10-13 02:00:00,21.9,60.0,650.16,65.016
2019-10-13 03:00:00,21.3,60.0,660.24,66.024
2019-10-13 04:00:00,20.9,63.0,673.68,67.368
2019-10-13 05:00:00,20.5,65.0,653.52,65.352
2019-10-13 06:00:00,20.8,64.0,660.24,66.024
2019-10-13 07:00:00,22.9,56.0,803.04,80.304
2019-10-13 08:00:00,25.4,48.0,826.56,82.656
2019-10-13 09:00:00,27.4,43.0,853.44,85.344
2019-10-13 10:00:00,29.5,36.0,890.4,89.04
2019-10-13 11:00:00,32.0,29.0,845.04,84.50399999999998
2019-10-13 12:00:00,33.3,21.0,866.88,86.68799999999997
2019-10-13 13:00:00,33.6,23.0,883.68,88.368
2019-10-13 14:00:00,33.9,20.0,873.6,87.36
2019-10-13 15:00:00,33.9,21.0,873.6,87.36
2019-10-13 16:00:00,32.7,24.0,861.84,86.184
2019-10-13 17:00:00,31.7,24.0,863.52,86.352
2019-10-13 18:00:00,30.0,25.0,875.28,87.52799999999998
2019-10-13 19:00:00,29.4,28.0,870.24,87.024
2019-10-13 20:00:00,28.4,30.0,840.0,84.0
2019-10-13 21:00:00,27.2,36.0,719.04,71.904
2019-10-13 22:00:00,25.7,42.0,661.92,66.192
2019-10-13 23:00:00,25.3,42.0,678.72,67.872
2019-10-14 00:00:00,24.5,46.0,640.08,64.008
2019-10-14 01:00:00,24.0,47.0,645.12,64.512
2019-10-14 02:00:00,23.9,49.0,668.64,66.86399999999999
2019-10-14 03:00:00,23.5,51.0,624.96,62.496
2019-10-14 04:00:00,22.5,54.0,656.88,65.688
2019-10-14 05:00:00,23.0,54.0,656.88,65.688
2019-10-14 06:00:00,20.8,73.0,626.64,62.664
2019-10-14 07:00:00,20.9,76.0,623.28,62.328
2019-10-14 08:00:00,21.7,70.0,623.28,62.328
2019-10-14 09:00:00,23.5,61.0,265.44,26.544
2019-10-14 10:00:00,25.0,55.0,782.88,78.288
2019-10-14 11:00:00,27.7,42.0,801.36,80.13600000000002
2019-10-14 12:00:00,31.0,31.0,838.32,83.83200000000002
2019-10-14 13:00:00,31.9,26.0,853.44,85.344
2019-10-14 14:00:00,31.9,26.0,865.2,86.52
2019-10-14 15:00:00,32.1,27.0,873.6,87.36
2019-10-14 16:00:00,29.6,30.0,853.44,85.344
2019-10-14 17:00:00,26.3,46.0,816.48,81.648
2019-10-14 18:00:00,21.9,69.0,814.8,81.48
2019-10-14 19:00:00,20.9,70.0,819.84,81.984
2019-10-14 20:00:00,20.4,69.0,806.4,80.64
2019-10-14 21:00:00,20.7,69.0,792.96,79.296
2019-10-14 22:00:00,20.5,71.0,792.96,79.296
2019-10-14 23:00:00,20.2,70.0,510.72,51.072
2019-10-15 00:00:00,19.9,70.0,504.0,50.4
2019-10-15 01:00:00,19.8,73.0,512.4,51.24
2019-10-15 02:00:00,19.9,73.0,509.04,50.904
2019-10-15 03:00:00,19.6,75.0,510.72,51.072
2019-10-15 04:00:00,19.5,76.0,510.72,51.072
2019-10-15 05:00:00,19.5,76.0,500.64,50.06399999999999
2019-10-15 06:00:00,19.7,76.0,490.56,49.056
2019-10-15 07:00:00,20.2,73.0,502.32,50.232
2019-10-15 08:00:00,20.1,72.0,520.8,52.08
2019-10-15 09:00:00,22.9,60.0,540.96,54.096
2019-10-15 10:00:00,23.8,55.0,554.4,55.44
2019-10-15 11:00:00,24.3,52.0,806.4,80.64
2019-10-15 12:00:00,23.2,59.0,804.72,80.472
2019-10-15 13:00:00,23.3,58.0,801.36,80.13600000000002
2019-10-15 14:00:00,22.4,62.0,806.4,80.64
2019-10-15 15:00:00,22.4,62.0,767.76,76.77600000000002
2019-10-15 16:00:00,22.5,62.0,742.56,74.256
2019-10-15 17:00:00,21.9,64.0,749.28,74.928
2019-10-15 18:00:00,20.8,71.0,826.56,82.656
2019-10-15 19:00:00,19.8,77.0,786.24,78.624
2019-10-15 20:00:00,18.7,84.0,777.84,77.78399999999998
2019-10-15 21:00:00,18.9,86.0,692.16,69.21600000000001
2019-10-15 22:00:00,18.8,84.0,690.48,69.048
2019-10-16 01:00:00,18.9,78.0,677.04,67.704
2019-10-16 02:00:00,18.9,76.0,672.0,67.2
2019-10-16 03:00:00,18.8,77.0,665.28,66.528
2019-10-16 04:00:00,18.6,78.0,666.96,66.696
2019-10-16 05:00:00,18.6,79.0,651.84,65.184
2019-10-16 06:00:00,18.8,78.0,640.08,64.008
2019-10-16 07:00:00,19.8,74.0,650.16,65.016
2019-10-16 08:00:00,20.0,73.0,658.56,65.85600000000001
2019-10-16 11:00:00,24.1,60.0,514.08,51.408
2019-10-16 12:00:00,25.2,52.0,512.4,51.24
2019-10-16 13:00:00,26.5,48.0,517.44,51.744
2019-10-16 14:00:00,27.8,46.0,520.8,52.08
2019-10-16 15:00:00,25.8,52.0,540.96,54.096
2019-10-16 16:00:00,24.0,61.0,527.52,52.752
2019-10-16 17:00:00,21.7,69.0,507.36,50.736
2019-10-16 18:00:00,20.5,72.0,532.56,53.256
2019-10-16 19:00:00,19.7,79.0,522.48,52.24800000000001
2019-10-16 20:00:00,19.4,82.0,497.28,49.728
2019-10-16 21:00:00,19.7,77.0,478.8,47.88
2019-10-16 22:00:00,19.5,77.0,421.68,42.168
2019-10-16 23:00:00,19.7,78.0,421.68,42.168
2019-10-17 00:00:00,19.7,73.0,414.96,41.496
2019-10-17 01:00:00,19.7,73.0,409.92,40.992
2019-10-17 02:00:00,19.5,76.0,403.2,40.32
2019-10-17 03:00:00,19.4,78.0,403.2,40.32
2019-10-17 04:00:00,19.2,80.0,411.6,41.16
2019-10-17 05:00:00,19.1,80.0,399.84,39.984
2019-10-17 06:00:00,19.4,79.0,406.56,40.656
2019-10-17 07:00:00,20.7,75.0,401.52,40.152
2019-10-17 08:00:00,20.8,73.0,455.28,45.528
2019-10-17 09:00:00,23.2,64.0,742.56,74.256
2019-10-17 10:00:00,24.1,58.0,813.12,81.312
2019-10-17 11:00:00,25.8,52.0,838.32,83.83200000000002
2019-10-17 12:00:00,27.8,45.0,821.52,82.152
2019-10-17 13:00:00,29.6,40.0,833.28,83.32799999999997
2019-10-17 14:00:00,30.8,38.0,834.96,83.49600000000002
2019-10-17 15:00:00,30.1,38.0,848.4,84.84
2019-10-17 16:00:00,28.4,51.0,836.64,83.664
2019-10-17 17:00:00,23.7,69.0,804.72,80.472
2019-10-17 18:00:00,21.5,78.0,803.04,80.304
2019-10-17 19:00:00,21.3,80.0,791.28,79.128
2019-10-17 20:00:00,21.2,77.0,752.64,75.264
2019-10-17 21:00:00,21.0,77.0,737.52,73.752
2019-10-17 22:00:00,21.0,77.0,675.36,67.536
2019-10-17 23:00:00,21.0,78.0,665.28,66.528
2019-10-18 00:00:00,20.6,79.0,672.0,67.2
2019-10-18 01:00:00,20.7,79.0,619.92,61.992
2019-10-18 02:00:00,20.7,80.0,623.28,62.328
2019-10-18 03:00:00,20.5,80.0,616.56,61.65600000000001
2019-10-18 04:00:00,20.4,80.0,621.6,62.16
2019-10-18 05:00:00,20.7,80.0,614.88,61.488
2019-10-18 06:00:00,19.9,83.0,603.12,60.312
2019-10-18 07:00:00,19.5,85.0,606.48,60.648
2019-10-18 08:00:00,20.4,82.0,670.32,67.032
2019-10-18 09:00:00,21.2,75.0,702.24,70.22399999999999
2019-10-18 10:00:00,25.2,60.0,767.76,76.77600000000002
2019-10-18 11:00:00,25.0,60.0,772.8,77.28
2019-10-18 12:00:00,27.8,50.0,824.88,82.488
2019-10-18 13:00:00,30.7,41.0,826.56,82.656
2019-10-18 14:00:00,31.6,35.0,846.72,84.67200000000003
2019-10-18 15:00:00,30.9,36.0,843.36,84.336
2019-10-18 16:00:00,30.3,37.0,850.08,85.008
2019-10-18 17:00:00,28.4,41.0,794.64,79.464
2019-10-18 18:00:00,25.4,55.0,808.08,80.808
2019-10-18 19:00:00,24.3,60.0,762.72,76.27199999999998
2019-10-18 20:00:00,24.4,61.0,715.68,71.568
2019-10-18 21:00:00,24.3,64.0,695.52,69.55199999999999
2019-10-18 22:00:00,23.9,72.0,608.159974,60.81599739999999
2019-10-18 23:00:00,23.4,71.0,574.5599980000002,57.4559998
2019-10-19 00:00:00,22.1,80.0,551.04,55.104
2019-10-19 01:00:00,21.2,84.0,556.08,55.608
2019-10-19 02:00:00,21.2,80.0,544.32,54.432
2019-10-19 03:00:00,21.2,77.0,515.76,51.576
2019-10-19 04:00:00,21.1,76.0,569.52,56.952
2019-10-19 05:00:00,20.9,74.0,524.16,52.416
2019-10-19 06:00:00,20.9,76.0,546.0,54.6
2019-10-19 07:00:00,20.8,72.0,529.2,52.92
2019-10-19 08:00:00,21.4,69.0,630.0,63.0
2019-10-19 09:00:00,22.2,64.0,772.8,77.28
2019-10-19 10:00:00,25.0,51.0,848.4,84.84
2019-10-19 11:00:00,25.9,47.0,866.88,86.68799999999997
2019-10-19 12:00:00,27.7,43.0,878.64,87.86399999999998
2019-10-19 13:00:00,29.0,39.0,873.6,87.36
2019-10-19 14:00:00,25.8,57.0,860.16,86.016
2019-10-19 15:00:00,24.6,62.0,848.4,84.84
2019-10-19 16:00:00,23.5,62.0,831.6,83.16
2019-10-19 17:00:00,22.0,69.0,806.4,80.64
2019-10-19 18:00:00,21.3,73.0,819.84,81.984
2019-10-19 19:00:00,20.0,82.0,769.44,76.944
2019-10-19 20:00:00,19.8,81.0,781.2,78.12
2019-10-19 21:00:00,18.9,81.0,742.56,74.256
2019-10-19 22:00:00,18.4,79.0,672.0,67.2
2019-10-19 23:00:00,16.9,82.0,628.32,62.832
2019-10-20 00:00:00,16.4,83.0,621.6,62.16
2019-10-20 01:00:00,16.8,79.0,594.72,59.472
2019-10-20 02:00:00,16.6,81.0,557.76,55.776
2019-10-20 03:00:00,16.5,80.0,546.0,54.6
2019-10-20 04:00:00,16.6,81.0,534.24,53.424
2019-10-20 05:00:00,16.8,80.0,549.36,54.93600000000001
2019-10-20 06:00:00,16.4,79.0,549.36,54.93600000000001
2019-10-20 07:00:00,15.8,82.0,688.8,68.88
2019-10-20 08:00:00,14.9,84.0,646.8,64.68
2019-10-20 09:00:00,16.7,72.0,651.84,65.184
2019-10-20 10:00:00,17.4,68.0,658.56,65.85600000000001
2019-10-20 11:00:00,18.1,65.0,660.24,66.024
2019-10-20 12:00:00,18.5,66.0,665.28,66.528
2019-10-20 13:00:00,19.3,60.0,725.76,72.57600000000002
2019-10-20 14:00:00,18.8,61.0,754.32,75.432
2019-10-20 15:00:00,18.7,60.0,675.36,67.536
2019-10-20 16:00:00,18.0,60.0,675.36,67.536
2019-10-20 17:00:00,17.2,61.0,673.68,67.368
2019-10-20 18:00:00,16.2,65.0,655.2,65.52
2019-10-20 19:00:00,15.7,68.0,546.0,54.6
2019-10-20 20:00:00,15.6,70.0,537.6,53.76
2019-10-20 21:00:00,15.6,67.0,510.72,51.072
2019-10-20 22:00:00,15.4,66.0,495.6,49.56
2019-10-20 23:00:00,15.4,68.0,485.52,48.552
2019-10-21 00:00:00,15.3,70.0,488.88,48.88800000000001
2019-10-21 01:00:00,15.1,68.0,504.0,50.4
2019-10-21 02:00:00,15.3,69.0,475.44,47.544
2019-10-21 03:00:00,15.2,71.0,497.28,49.728
2019-10-21 04:00:00,15.0,70.0,493.92,49.392
2019-10-21 05:00:00,14.9,73.0,468.72,46.872
2019-10-21 06:00:00,15.1,74.0,475.44,47.544
2019-10-21 07:00:00,15.7,71.0,497.28,49.728
2019-10-21 08:00:00,16.4,71.0,504.0,50.4
2019-10-21 09:00:00,17.0,70.0,507.36,50.736
2019-10-21 10:00:00,18.9,60.0,10.08,1.008
2019-10-21 11:00:00,19.8,60.0,456.96,45.69600000000001
2019-10-21 12:00:00,20.6,58.0,458.64,45.864
2019-10-21 13:00:00,20.1,59.0,514.08,51.408
2019-10-21 14:00:00,18.5,68.0,462.0,46.2
2019-10-21 15:00:00,18.0,68.0,448.56,44.856
2019-10-21 16:00:00,16.9,78.0,462.0,46.2
2019-10-21 17:00:00,17.3,79.0,472.08,47.208
2019-10-21 18:00:00,17.3,79.0,500.64,50.06399999999999
2019-10-21 19:00:00,17.4,80.0,467.04,46.70399999999999
2019-10-21 20:00:00,17.5,79.0,448.56,44.856
2019-10-21 21:00:00,17.6,80.0,435.12,43.512
2019-10-21 22:00:00,17.5,81.0,426.72,42.672
2019-10-21 23:00:00,17.3,82.0,420.0,42.0
2019-10-22 00:00:00,17.4,82.0,399.84,39.984
2019-10-22 01:00:00,17.1,82.0,416.64,41.664
2019-10-22 02:00:00,17.0,84.0,408.24,40.824
2019-10-22 03:00:00,17.1,83.0,408.24,40.824
2019-10-22 04:00:00,16.9,85.0,401.52,40.152
2019-10-22 05:00:00,16.5,87.0,398.16,39.816
2019-10-22 06:00:00,17.0,85.0,391.44,39.144
2019-10-22 07:00:00,18.5,79.0,374.64,37.464
2019-10-22 08:00:00,19.3,74.0,371.28,37.128
2019-10-22 09:00:00,20.3,67.0,386.4,38.64
2019-10-22 10:00:00,23.1,54.0,683.76,68.376
2019-10-22 11:00:00,22.0,58.0,710.64,71.064
2019-10-22 12:00:00,24.1,51.0,678.72,67.872
2019-10-22 13:00:00,24.5,49.0,750.96,75.096
2019-10-22 14:00:00,24.6,48.0,750.96,75.096
2019-10-22 15:00:00,23.4,53.0,715.68,71.568
2019-10-22 16:00:00,23.7,52.0,724.08,72.408
2019-10-22 17:00:00,21.8,60.0,692.16,69.21600000000001
2019-10-22 18:00:00,20.4,64.0,692.16,69.21600000000001
2019-10-22 19:00:00,19.1,72.0,683.76,68.376
2019-10-22 20:00:00,18.4,74.0,666.96,66.696
2019-10-22 21:00:00,18.5,73.0,557.76,55.776
2019-10-22 22:00:00,18.3,72.0,562.8,56.28
2019-10-22 23:00:00,18.1,73.0,540.96,54.096
2019-10-23 00:00:00,17.9,69.0,522.48,52.24800000000001
2019-10-23 01:00:00,17.9,70.0,534.24,53.424
2019-10-23 02:00:00,18.0,69.0,509.04,50.904
2019-10-23 03:00:00,17.9,71.0,498.96,49.896
2019-10-23 04:00:00,17.7,74.0,493.92,49.392
2019-10-23 05:00:00,17.1,77.0,490.56,49.056
2019-10-23 06:00:00,17.4,78.0,482.16,48.216
2019-10-23 07:00:00,19.0,72.0,530.88,53.088
2019-10-23 08:00:00,20.5,60.0,549.36,54.93600000000001
2019-10-23 09:00:00,22.4,50.0,737.52,73.752
2019-10-23 10:00:00,24.2,43.0,708.96,70.896
2019-10-23 11:00:00,25.3,40.0,750.96,75.096
2019-10-23 12:00:00,25.6,42.0,766.08,76.608
2019-10-23 13:00:00,24.0,52.0,792.96,79.296
2019-10-23 14:00:00,23.5,54.0,769.44,76.944
2019-10-23 15:00:00,22.6,57.0,776.16,77.616
2019-10-23 16:00:00,21.6,63.0,729.12,72.91199999999998
2019-10-23 17:00:00,19.9,70.0,712.32,71.232
2019-10-23 18:00:00,19.5,72.0,688.8,68.88
2019-10-23 19:00:00,19.3,73.0,579.6,57.96
2019-10-23 20:00:00,18.7,74.0,549.36,54.93600000000001
2019-10-23 21:00:00,18.6,76.0,532.56,53.256
2019-10-23 22:00:00,18.6,75.0,534.24,53.424
2019-10-23 23:00:00,18.3,75.0,524.16,52.416
2019-10-24 00:00:00,18.3,75.0,490.56,49.056
2019-10-24 01:00:00,18.4,76.0,487.2,48.72
2019-10-24 02:00:00,18.3,76.0,465.36,46.536
2019-10-24 03:00:00,18.3,77.0,463.68,46.368
2019-10-24 04:00:00,18.2,78.0,467.04,46.70399999999999
2019-10-24 05:00:00,18.0,78.0,463.68,46.368
2019-10-24 06:00:00,18.2,79.0,448.56,44.856
2019-10-24 07:00:00,19.3,74.0,493.92,49.392
2019-10-24 08:00:00,21.8,66.0,487.2,48.72
2019-10-24 09:00:00,23.5,60.0,564.48,56.448
2019-10-24 10:00:00,26.7,52.0,781.2,78.12
2019-10-24 11:00:00,26.9,48.0,761.04,76.104
2019-10-24 12:00:00,27.3,47.0,745.92,74.592
2019-10-24 13:00:00,25.9,56.0,816.48,81.648
2019-10-24 14:00:00,25.2,59.0,799.68,79.968
2019-10-24 15:00:00,24.5,60.0,782.88,78.288
2019-10-24 16:00:00,22.1,69.0,764.4,76.44
